CustomerID,CustomerName,TotalRevenue
19635,Dawn Shan,$104.40
19767,Ross Serrano,$104.40
18687,Olivia Smith,$104.40
13510,Jon Shen,$104.40
19742,Alexia Russell,$104.40
28346,Eduardo Russell,$104.40
27562,Haley Bailey,$104.40
18921,Rachel Bailey,$104.40
18985,Paige Bailey,$104.40
20025,Bryce Bell,$104.40
20313,Oscar Bennett,$104.40
27428,Paige Foster,$104.40
20288,Jeremiah Edwards,$104.40
19692,Aaron Edwards,$104.40
19858,Jenna Collins,$104.40
19980,Alexandra Carter,$104.40
13549,Richard King,$104.40
20272,Seth James,$104.40
15112,Alicia Luo,$104.40
18915,Sydney Gonzalez,$104.40
19695,Angel Gonzalez,$104.40
18770,Aaron Hernandez,$104.40
18837,Amanda Hernandez,$104.40
20383,Richard Hernandez,$104.40
13673,Sandra He,$104.40
17322,Derek Beck,$104.39
18195,Walter Sanz,$104.39
18191,Julie Sharma,$104.39
18270,Rachael Rana,$104.39
18289,Jaclyn Raji,$104.39
22757,Savannah Peterson,$104.38
23686,Rachel Murphy,$104.38
23577,Julia Bennett,$104.38
22122,Rachel Butler,$104.38
23705,Jeremy Bryant,$104.38
19600,Lacey Andersen,$104.38
22191,Jack Adams,$104.38
22087,Joan Coleman,$104.38
22762,Melissa Diaz,$104.38
21735,Grace Diaz,$104.38
22222,Angel Hill,$104.38
23000,Victoria Henderson,$104.38
22269,Caleb Yang,$104.38
21252,Luis Chen,$104.37
15310,Amanda Stewart,$104.36
16012,Grace Cooper,$104.16
11308,Ian Gonzales,$104.16
18541,Kayla Jones,$104.16
12369,Terrence Lal,$104.12
17292,Kellie Gill,$104.11
17300,Ivan Sai,$104.11
12334,Roy Jimenez,$104.10
11074,Levi Arun,$104.08
12068,Maria Jenkins,$103.85
11714,Alexandria Long,$103.85
11692,Caleb Gonzales,$103.85
11704,Evan Hernandez,$103.85
11684,Devin Parker,$103.85
11680,Kaylee Nelson,$103.85
11828,Katherine Martinez,$103.85
14384,Rachel Miller,$103.84
24128,Kimberly Ramirez,$103.84
22310,Christina Sanders,$103.84
15835,Marcus Smith,$103.84
15912,Mya Simmons,$103.84
21690,Samantha Thomas,$103.84
24041,Chad Tang,$103.84
15814,Monica Subram,$103.84
21360,Orlando Gill,$103.84
17018,Mandy Guo,$103.84
22560,Casey Jai,$103.84
28932,Marshall Ashe,$103.84
21362,Angel Evans,$103.84
23387,Xavier Perry,$103.83
11161,Emily Wood,$103.81
14684,James Zhang,$103.36
18014,Wayne Xu,$103.31
24225,Jeffery Yang,$103.31
17843,Kelli Shan,$103.31
23549,George Sai,$103.31
20604,Harold Martinez,$103.31
17751,Isaiah Bailey,$103.31
23702,Eduardo James,$103.31
26046,Kara Kumar,$103.30
15053,Kurt Andersen,$103.30
26550,Alex Morris,$103.30
15442,Alejandro Shen,$103.30
26733,Benjamin Smith,$103.27
20532,Joan Watson,$103.27
27635,Grace Perry,$103.27
26256,Ronald Rana,$103.27
27603,Mya Barnes,$103.27
26266,Brent Gao,$103.27
21298,Noah Collins,$103.27
26260,Ryan Jackson,$103.27
20542,Hailey Green,$103.27
23260,Edwin Goel,$103.27
12565,Kendra Gutierrez,$103.27
27229,Zachary Zhang,$103.27
29928,Vamsi Kuppa,$103,991.27
16700,Billy Gill,$102.73
17290,Jenny Becker,$102.73
27939,Lawrence Navarro,$102.73
17245,Regina Mehta,$102.73
26216,Ebony Subram,$102.73
17068,Thomas Smith,$102.73
16706,Jenny Shan,$102.73
17252,Colleen Zhu,$102.73
28381,Cedric Tang,$102.72
23949,Kelvin Deng,$102.72
14658,Chloe Green,$102.57
21839,Billy Diaz,$102.19
29216,Antonio Wood,$102.19
19457,Jennifer Williams,$102.19
16195,Abby Perez,$102.19
29718,John Donovan,$102,216.08
12065,Isaiah Collins,$101.96
12087,Sean Cook,$101.96
12137,Jack Green,$101.96
11848,Joshua Lewis,$101.96
12101,Logan Patterson,$101.96
17760,Diana Romero,$101.94
17881,Tamara Wang,$101.94
17338,Jordyn Long,$101.84
25174,Monica Smith,$101.75
18821,Juan Morgan,$101.63
16243,Maria James,$101.63
12432,Nathan Clark,$101.63
28304,Colleen Zeng,$101.63
19920,Meredith Sanchez,$101.62
14329,Holly Sanchez,$101.60
14028,Patricia Srini,$101.60
21023,Cara Wang,$101.60
13151,Ethan Moore,$101.60
23200,Grace Rodriguez,$101.60
18686,Logan Coleman,$101.60
20232,Franklin Chande,$101.60
22981,Amanda Flores,$101.60
19001,Fernando Brown,$101.60
22920,Calvin Andersen,$101.60
21702,Paige Gonzales,$101.59
13124,Marco Vance,$101.57
29763,Mihail Frintu,$101.55
12038,George Vance,$101.38
24687,Joan Ross,$101.20
24776,Samantha Perry,$101.20
24652,Luke Butler,$101.20
25165,Ashley Brown,$101.20
11676,Alan Hu,$100.86
11667,Blake Moore,$100.86
11649,Ian White,$100.86
19578,Max Rubio,$100.84
26882,Mayra Sanchez,$100.84
17234,Anna Jenkins,$100.84
17062,Christy Lu,$100.84
16710,Carla Arthur,$100.84
16704,Karla Chavez,$100.84
11957,Courtney Hernandez,$100.83
22100,Fernando Hall,$100.50
19571,Sydney Johnson,$100.50
16032,Colin Chavez,$100.50
12924,Devon Chande,$100.50
22924,Marie Sanchez,$100.50
15148,James West,$100.28
15231,Alexia Barnes,$100.28
25103,Shelby Brooks,$100.09
15099,Alvin Ma,$100.09
11428,Deanna Perez,$10,999.46
11427,Desiree Dominguez,$10,959.38
11431,Bryant Garcia,$10,953.84
11423,Jasmine Stewart,$10,944.99
11249,Cindy Patel,$10,928.75
11412,Sydney Bryant,$10,917.36
14186,Katrina Tang,$10,824.93
11421,Amy Sun,$10,806.94
29806,Betty Haines,$10,778.51
29665,James Clark,$10,758.49
29688,Grant Culbertson,$10,718.03
13592,Gabriella Collins,$10,713.78
29529,Phillip Bacalzo,$10,626.71
13605,Gerrit Straatsma,$10,624.28
14185,Frank Vazquez,$10,522.92
13575,Alicia Shen,$10,451.29
14192,Ronald Kapoor,$10,444.36
13577,Theodore Torres,$10,442.61
14200,Colleen Goel,$10,411.21
13595,Cole Stewart,$10,376.54
11432,Dominique Prasad,$10,309.87
29611,Jared Bustamante,$10,277.10
29508,Marvin Allen,$10,227.53
29872,Jodan Jacobson,$10,196.20
29764,John Ford,$10,131.48
30115,Dora Verdad,$10,033.82
29590,Jo Brown,$10,009.48
30078,Tony Ting,$1.52
14378,Cory Mehta,$1,999.38
29993,John McClane,$1,998.67
16890,Timothy Reed,$1,998.34
13993,Zachary Patterson,$1,994.43
14365,Evan Ward,$1,994.43
14342,Beth Ruiz,$1,994.43
14398,James Anderson,$1,994.43
14335,Allison Cox,$1,994.43
14285,Taylor Hughes,$1,994.43
14355,Ian King,$1,994.43
14095,Paige Griffin,$1,991.44
13992,Gregory Xie,$1,991.44
25479,Bobby Sanchez,$1,988.94
14283,Seth Simmons,$1,988.91
17039,Ariana Watson,$1,988.43
18801,Dawn Yuan,$1,988.43
13084,Luis Hughes,$1,987.85
14270,James Ross,$1,982.59
14414,Rachel Wilson,$1,982.26
18802,Mario Shen,$1,981.78
24723,Shawna Pal,$1,981.78
18121,Madeline Young,$1,981.78
16949,Luis Flores,$1,977.92
17865,Blake Barnes,$1,977.92
18092,Eduardo Baker,$1,977.34
18565,Dalton Bryant,$1,977.34
16793,Savannah Hernandez,$1,976.79
25498,Shane Kapoor,$1,973.50
17595,Benjamin Garcia,$1,973.50
16794,Taylor Cook,$1,973.50
18609,Alyssa Cook,$1,973.50
18049,Patrick Watson,$1,973.50
18806,Kaitlyn Torres,$1,973.50
25651,Alvin Yuan,$1,973.50
16976,Sandra Xu,$1,973.50
22309,Leah Zhou,$1,973.50
17464,Jeremy Rodriguez,$1,972.38
18998,Aidan Bennett,$1,972.38
14105,Jackson Zhang,$1,972.32
18982,Kyle Baker,$1,971.28
26379,Cindy Rodriguez,$1,971.28
24102,Andy Torres,$1,966.31
21683,Henry Suri,$1,966.31
17691,Alexandria Bradley,$1,966.31
17389,Abigail Butler,$1,966.31
18865,Ashley Hayes,$1,966.31
17127,Makayla Gray,$1,965.21
17860,Noah Diaz,$1,964.63
22429,Jesse Reed,$1,964.63
14385,Maria Hall,$1,964.55
18654,Thomas Lopez,$1,962.45
17024,Jacqueline Diaz,$1,962.45
25461,Fernando Collins,$1,962.45
20667,Jodi Pal,$1,962.45
18430,Victoria Morgan,$1,961.89
18366,Alexandria Richardson,$1,961.89
22536,Brianna Rogers,$1,961.89
18792,Gabriella Peterson,$1,961.89
16924,Julia Price,$1,961.89
22520,Rodney Torres,$1,961.89
21160,April Xie,$1,961.89
26404,Trisha Wu,$1,961.89
22634,Giraldo Sandoval,$1,961.89
18596,Gabriella Cooper,$1,961.89
22611,Chad Deng,$1,961.89
18084,Jessica Diaz,$1,961.89
27319,Ian Bryant,$1,961.89
17600,Timothy Brooks,$1,961.89
18440,Joe Ashe,$1,961.89
17148,Hailey Henderson,$1,961.89
22503,Sandra Zhao,$1,961.89
26386,Kelli Zhao,$1,961.89
17463,Nicholas Moore,$1,960.21
26353,Holly Malhotra,$1,960.21
16887,Cody Rivera,$1,955.81
25306,Glenn Zeng,$1,955.81
14284,Wyatt Anderson,$1,955.77
14415,William Davis,$1,955.77
14494,Cameron Diaz,$1,955.77
16805,Fernando Allen,$1,954.70
22308,Cassandra Lopez,$1,954.70
18589,Anna Stewart,$1,954.70
29989,Joseph Matthews,$1,953.83
17154,Geoffrey Martinez,$1,950.28
17345,Jeremiah Martin,$1,950.28
16798,Latasha Martin,$1,950.28
19146,Mariah Morgan,$1,950.28
26231,Maurice Nara,$1,950.28
17116,Alison Nath,$1,950.28
18085,Christy Nath,$1,950.28
19004,Ian Rogers,$1,950.28
26984,Manuel Prasad,$1,950.28
16925,Spencer Patterson,$1,950.28
17465,Arianna Stewart,$1,950.28
19003,Jared Stewart,$1,950.28
19119,Connor Simmons,$1,950.28
17261,Kyle Shan,$1,950.28
25492,Gabriella Sanchez,$1,950.28
22416,Tabitha Romero,$1,950.28
17150,Wyatt Wright,$1,950.28
18762,Arthur Wilson,$1,950.28
20664,Isaiah Watson,$1,950.28
25737,Marshall Liu,$1,950.28
19112,Victoria Hughes,$1,950.28
22433,Miguel Hill,$1,950.28
25462,Angel Gray,$1,950.28
22302,Clayton Guo,$1,949.19
22510,Lori Gill,$1,949.19
17615,Brittany Long,$1,949.19
17571,James Li,$1,949.19
16997,Natalie Allen,$1,949.19
21293,Ashley Garcia,$1,949.19
26352,Cynthia Fernandez,$1,949.19
17662,Jose Washington,$1,949.19
21289,Warren Wang,$1,949.19
16894,Abigail Walker,$1,949.19
16897,Lauren Torres,$1,949.19
17143,David Ross,$1,949.19
25602,Jermaine Sara,$1,949.19
18373,Stephanie Roberts,$1,949.19
17028,Grace Richardson,$1,949.19
17388,Garrett Ramirez,$1,949.19
17022,Karen Morgan,$1,949.19
19008,Hailey Murphy,$1,945.32
18502,Pamela Madan,$1,945.32
17869,Henry Mehta,$1,945.32
18597,Isabel Perry,$1,945.32
17384,Raymond Prasad,$1,945.32
17667,Jaime Rai,$1,945.32
18638,Alyssa Thompson,$1,945.32
18372,Jeremiah Thomas,$1,945.32
16764,Thomas Davis,$1,945.32
16955,Nathaniel Bradley,$1,945.32
17043,Isabella Bennett,$1,945.32
18318,Benjamin Hughes,$1,945.32
16895,Chloe Gonzales,$1,945.32
18414,Gabrielle Griffin,$1,945.32
17040,Adam Henderson,$1,945.32
17361,Blake Harris,$1,944.77
25307,Daisy Hernandez,$1,944.77
20706,Haley Gonzalez,$1,944.77
18868,Adam Long,$1,944.77
25751,Gina Alvarez,$1,944.77
17654,Caroline Alexander,$1,944.77
18780,Evan Carter,$1,944.77
18344,Caleb Turner,$1,944.77
26957,Kristina Sai,$1,944.77
16803,Marcus Peterson,$1,944.77
16984,Rodney Moreno,$1,944.77
17029,Suzanne Xu,$1,944.77
26398,Ian Watson,$1,943.64
18999,Mackenzie Watson,$1,939.25
18684,Makayla Watson,$1,939.25
20673,Dylan Washington,$1,939.25
16996,Destiny Walker,$1,939.25
18854,Hunter Turner,$1,939.25
24833,Deanna Ruiz,$1,939.25
18234,Alexandria Russell,$1,939.25
17617,Abigail Simmons,$1,939.25
17443,Kristin Shen,$1,939.25
18371,Jessica Morgan,$1,939.25
24206,Marie Munoz,$1,939.25
25444,Meagan Martinez,$1,939.25
23758,Virginia Malhotra,$1,939.25
18800,Jennifer Phillips,$1,939.25
18548,Jordan Powell,$1,939.25
24103,Billy Dominguez,$1,939.25
22693,Darryl Gao,$1,939.25
16970,Katherine Foster,$1,939.25
22592,Lindsey Anand,$1,939.25
22602,Kelli Andersen,$1,939.25
19124,Cody Bailey,$1,939.25
22461,Arturo Luo,$1,939.25
18098,Edward Lee,$1,939.25
16888,Arianna Hughes,$1,939.25
18368,Austin Hughes,$1,939.25
16921,Edwin Jai,$1,939.25
18955,Justin Jones,$1,939.25
16972,Lucas Hernandez,$1,939.25
18431,Cameron Hayes,$1,939.25
25635,Warren Zhao,$1,939.25
29735,Michael Emanuel,$1,935.76
29902,Robert Kelly,$1,935.10
17521,Destiny Jenkins,$1,934.83
18360,Eric Li,$1,934.83
24711,Rebekah Hernandez,$1,934.83
18980,Sophia Hernandez,$1,934.83
25443,Stacey Huang,$1,934.83
17011,Sara Hill,$1,934.83
18976,Garrett Howard,$1,934.83
18606,Wyatt Green,$1,934.83
12765,Robyn Gill,$1,934.83
18050,Sara Cooper,$1,934.83
17012,Joan Collins,$1,934.83
17034,Lauren Clark,$1,934.83
19117,Kaitlyn Coleman,$1,934.83
17862,Aaron Baker,$1,934.83
25634,Lydia Arun,$1,934.83
24718,Terrence Black,$1,934.83
18091,Chase Bell,$1,934.83
18501,Alexandra Powell,$1,934.83
22535,Rachael Prasad,$1,934.83
18558,Alexandra Price,$1,934.83
16834,Morgan Peterson,$1,934.83
20662,Taylor Perry,$1,934.83
18867,Thomas Perry,$1,934.83
17586,Cassidy Patterson,$1,934.83
19148,Cody Ramirez,$1,934.83
18118,Megan Reed,$1,934.83
16898,Angel Reed,$1,934.83
17864,Emily Martinez,$1,934.83
17565,Alexandra Murphy,$1,934.83
18361,Marcus Simmons,$1,934.83
20663,Kaitlyn Stewart,$1,934.83
23780,Mason Stewart,$1,934.83
20707,Danielle Stewart,$1,934.83
26354,Nelson Serrano,$1,934.83
26827,Renee Rubio,$1,934.83
20672,Fernando Ross,$1,934.83
20668,Eric Rothenberg,$1,934.83
20702,Oscar Ross,$1,934.83
18563,Evan Sanchez,$1,934.83
17655,Angela Sánchez,$1,934.83
22605,Derrick Schmidt,$1,934.83
17596,Adrienne Vazquez,$1,934.83
17576,Albert Vazquez,$1,934.83
22460,Julio Torres,$1,934.83
18607,Katherine Taylor,$1,934.83
19016,Sierra Wright,$1,934.83
18803,Cedric Zheng,$1,934.83
22596,Omar Xu,$1,934.83
17558,Ian Williams,$1,934.27
18979,Noah Taylor,$1,933.71
17559,Kari Suarez,$1,933.71
17861,Melanie Blue,$1,933.71
17153,Devin Butler,$1,928.19
24701,Marco Fernandez,$1,928.19
24834,Bethany Jai,$1,928.19
26363,Larry Jimenez,$1,928.19
26983,Adriana Vance,$1,928.19
22608,Arthur Munoz,$1,928.19
24089,Dustin Yuan,$1,928.19
22437,Trisha Zheng,$1,922.10
22446,Jake Wu,$1,922.10
22428,Destiny Smith,$1,922.10
22586,Derek Shen,$1,922.10
22311,Bruce Sara,$1,922.10
18080,Paige Richardson,$1,920.40
17149,Steven Richardson,$1,918.26
19114,Natalie Richardson,$1,918.26
16812,Alexa Richardson,$1,918.26
24090,Cassandra Perez,$1,918.26
18051,Caroline Price,$1,918.26
24709,Nancy Prasad,$1,918.26
17129,Gabrielle Powell,$1,918.26
22504,Arturo Rai,$1,918.26
17120,Michele Raje,$1,918.26
21291,Rachel Morris,$1,918.26
21297,Melanie Murphy,$1,918.26
25660,Warren Pal,$1,918.26
21267,Charles Parker,$1,918.26
17270,Jack Parker,$1,918.26
16952,Thomas Martin,$1,918.26
17262,Kristy Martin,$1,918.26
22313,Jarrod Martinez,$1,918.26
17566,Rachel Martinez,$1,918.26
20683,Amanda Mitchell,$1,918.26
22502,Grace Miller,$1,918.26
22434,Billy Schmidt,$1,918.26
17386,Alexandra Scott,$1,918.26
18857,Sebastian Sanders,$1,918.26
20671,Ronald Sanchez,$1,918.26
25661,Manuel Sai,$1,918.26
22518,Jillian Sai,$1,918.26
18350,Emma Ross,$1,918.26
17573,Caroline Ross,$1,918.26
23763,Micheal Romero,$1,918.26
23920,Arthur Ruiz,$1,918.26
19125,Cameron Russell,$1,918.26
17159,Kellie Ruiz,$1,918.26
19137,Eric Russell,$1,918.26
22505,Julie Shen,$1,918.26
22604,Wyatt Simmons,$1,918.26
25321,Francis Suarez,$1,918.26
16947,Savannah Stewart,$1,918.26
18088,Seth Stewart,$1,918.26
18680,David Shan,$1,918.26
26816,Ronnie Wu,$1,918.26
18605,David Wright,$1,918.26
18543,Dalton Wilson,$1,918.26
20703,Seth White,$1,918.26
17561,Samantha White,$1,918.26
17564,Julia West,$1,918.26
16792,Maria Torres,$1,918.26
17666,Steven Torres,$1,918.26
22470,Carly Tang,$1,918.26
24209,Chelsea Jordan,$1,918.26
16999,Chloe Kelly,$1,918.26
18096,Ariana Kelly,$1,918.26
17042,Tyler Jackson,$1,918.26
17167,Thomas Jenkins,$1,918.26
22600,Maurice Kumar,$1,918.26
18525,Jack Lal,$1,918.26
16998,Jennifer Lopez,$1,918.26
16784,Chloe Long,$1,918.26
22320,Danny Gill,$1,918.26
17373,Ryan Gonzales,$1,918.26
18089,Melanie Gonzales,$1,918.26
25442,Melvin Goel,$1,918.26
18856,Thomas Green,$1,918.26
19158,Destiny Griffin,$1,918.26
18103,Chelsea Gonzalez,$1,918.26
17859,Wyatt Gonzalez,$1,918.26
17677,Lawrence Hernandez,$1,918.26
17023,Jeremiah Harris,$1,918.26
16995,Taylor Hall,$1,918.26
18869,Ashley Flores,$1,918.26
18108,Colin Gao,$1,918.26
17572,Lucas Edwards,$1,918.26
25658,Ricky Dominguez,$1,918.26
20682,John Davis,$1,918.26
22452,Carly Deng,$1,918.26
18655,Eric Diaz,$1,918.26
18794,Andrew Davis,$1,918.26
25445,Grace Cook,$1,918.26
17681,Robert Carter,$1,918.26
21269,Blake Clark,$1,918.26
25478,Jennifer Butler,$1,918.26
18324,Jackson Butler,$1,918.26
17121,Lucas Bryant,$1,918.26
17575,Marcus Brown,$1,918.26
17868,Richard Blue,$1,918.26
17678,Julio Blanco,$1,918.26
22422,Nichole Black,$1,918.26
16951,Cassidy Bennett,$1,918.26
18448,Jennifer Bailey,$1,918.26
17533,Fernando Baker,$1,918.26
17866,Jack Baker,$1,918.26
18559,Lucas Adams,$1,918.26
21139,Alex Adams,$1,918.26
18646,Blake Adams,$1,918.26
17128,Fernando Alexander,$1,918.26
22616,Jake Zhang,$1,918.26
25311,Laura Zhang,$1,918.26
18052,Maria Young,$1,918.26
16878,Devin Young,$1,918.26
22570,Jackson Yang,$1,918.26
26958,Jerry Xu,$1,914.15
17163,Edward Adams,$1,914.15
22467,Neil Alvarez,$1,914.15
18233,Mackenzie Bailey,$1,914.15
18568,Mya Bennett,$1,914.15
18562,Mary Wright,$1,914.15
22418,Jacob Smith,$1,914.15
22526,Jamie Moreno,$1,914.15
24710,Brandy Malhotra,$1,914.15
17621,Brianna Price,$1,914.15
16797,Evan Reed,$1,914.15
26828,Stephanie Rivera,$1,914.15
16974,Paige Rivera,$1,911.62
16889,Daniel Rodriguez,$1,911.62
17871,Sydney Patterson,$1,911.62
21265,Richard Stone,$1,911.62
19120,Caleb Sharma,$1,911.62
24210,Ricardo Shan,$1,911.62
19002,Alexis Thompson,$1,911.62
18616,Spencer Butler,$1,911.62
18227,Miranda Diaz,$1,911.62
16886,Aidan Flores,$1,911.62
20709,Samuel Evans,$1,911.62
17445,Natasha Hernandez,$1,911.62
17372,Sarah Long,$1,911.62
20684,Olivia Lee,$1,911.62
16791,Leonard Yuan,$1,911.62
16804,Adam Zhang,$1,909.74
19156,Julia Jenkins,$1,909.74
22635,Kristi Hernandez,$1,909.74
22456,Brittney Guo,$1,909.74
26829,Morgan Evans,$1,909.74
17142,Seth Flores,$1,909.74
17358,Sydney Bell,$1,909.74
19109,Jade Brooks,$1,909.74
18798,Andrea Allen,$1,909.74
16807,Virginia Suri,$1,909.74
16879,Morgan Taylor,$1,909.74
18409,Olivia Washington,$1,909.74
21271,Thomas Wang,$1,909.74
17269,Kevin Russell,$1,909.74
26867,Danny Romero,$1,909.74
18790,Julia Martin,$1,909.74
18120,Isabella Martin,$1,907.21
26390,Ivan Mehta,$1,907.21
22396,Rebekah Patel,$1,907.21
25305,Ivan Rodriguez,$1,907.21
18056,Haley Price,$1,907.21
18914,Felicia Ruiz,$1,907.21
18226,Joseph Walker,$1,907.21
17609,Charles Davis,$1,907.21
18545,Ian Clark,$1,907.21
17271,Sarah Griffin,$1,907.21
17480,Lucas Gonzalez,$1,907.21
18369,Mandy He,$1,907.21
21268,Elizabeth Lewis,$1,907.21
19131,Mason Blue,$1,906.66
17405,Tamara Wu,$1,906.66
18362,Erin Howard,$1,906.36
18670,Melanie Bryant,$1,904.98
17597,Sarah Diaz,$1,904.98
18086,Jaclyn Zeng,$1,904.98
29840,Andrew Hill,$1,902.44
17497,Maria Collins,$1,897.57
25323,Lance Diaz,$1,895.04
17020,Ashley Bryant,$1,895.04
22637,Ana Alexander,$1,895.04
17272,Mary Hernandez,$1,895.04
26854,Jonathan Hayes,$1,895.04
18059,Bailey Gonzalez,$1,895.04
20666,Lacey Rai,$1,895.04
16896,Natalie Perez,$1,895.04
17568,Dylan Perry,$1,895.04
18608,Ian Phillips,$1,895.04
27305,Terry Nara,$1,895.04
18564,John Moore,$1,895.04
17660,Seth Young,$1,895.04
23939,Jodi Nara,$1,889.53
17574,Punya Palit,$1,889.53
18228,Adam Parker,$1,889.53
22451,Barbara Rai,$1,889.53
17025,Ryan Taylor,$1,889.53
17659,Jodi Tang,$1,889.53
22442,Trisha Sun,$1,889.53
18438,Sheila Sanz,$1,889.53
17661,Natalie Smith,$1,889.53
18551,Chloe Hall,$1,889.53
26227,Joe Gutierrez,$1,889.53
22594,Gabriella James,$1,889.53
16977,Noah Adams,$1,889.53
17404,Gabriella Baker,$1,889.53
24208,Sabrina Diaz,$1,889.53
17567,Nathaniel Cook,$1,889.53
17614,Mason Cook,$1,879.59
17608,Carlos Cooper,$1,879.59
18439,Angela Coleman,$1,879.59
17620,Miranda Coleman,$1,879.59
18060,Sara Carter,$1,879.59
18370,Tristan Flores,$1,879.59
17263,Julia Flores,$1,879.59
26855,Carla Fernandez,$1,879.59
16956,Austin Flores,$1,879.59
17858,Dalton Barnes,$1,879.59
18567,Madison Barnes,$1,879.59
17548,Kaylee Adams,$1,879.59
18645,Jordan Bryant,$1,879.59
22618,Rosa Cai,$1,879.59
16799,Stephanie Gonzales,$1,879.59
13065,Morgan Gonzalez,$1,879.59
17690,Jenna Gonzalez,$1,879.59
22468,Ruben Gonzalez,$1,879.59
17477,Miranda Griffin,$1,879.59
22599,Philip Gill,$1,879.59
19108,Haley Stewart,$1,879.59
16763,Juan Suarez,$1,879.59
16920,Eduardo Stewart,$1,879.59
17476,Alexandria Stewart,$1,879.59
22427,Willie Sharma,$1,879.59
18639,Maria Scott,$1,879.59
18866,Miguel Scott,$1,879.59
17030,Emily Russell,$1,879.59
19157,Eduardo Thompson,$1,879.59
25497,Marcus Torres,$1,879.59
24039,Cassie Xu,$1,879.59
18679,Seth Wood,$1,879.59
18229,Gabriella Ward,$1,879.59
18363,Lucas Ward,$1,879.59
18057,Logan Washington,$1,879.59
17870,Melissa Price,$1,879.59
17041,Connor Perry,$1,879.59
18556,Ruben Perez,$1,879.59
26228,Carolyn Perez,$1,879.59
18553,Alex Roberts,$1,879.59
17021,Nicole Reed,$1,879.59
22439,Tracy Raji,$1,879.59
22566,Damien Pal,$1,879.59
17147,Jennifer Nelson,$1,879.59
24116,Pedro Martinez,$1,879.59
19133,Logan Martinez,$1,879.59
18079,Victoria Martin,$1,879.59
21679,Drew Yuan,$1,879.59
22321,Alan Zeng,$1,879.59
18598,Norimichi Yonekura,$1,879.59
16811,Luis Zhang,$1,879.59
22636,Stacey Zhu,$1,879.59
15489,Emily Thompson,$1,862.42
15284,Jay Prasad,$1,860.74
19192,Erika Ruiz,$1,859.06
15287,Stephanie Baker,$1,858.00
15474,Cameron Lal,$1,852.49
15290,Edward Thompson,$1,852.49
15528,Lucas Ramirez,$1,852.49
14022,Taylor Lee,$1,844.13
30110,Gary Vargas,$1,833.59
29999,Nikki McCormick,$1,821.10
15342,Ashlee Raji,$1,819.89
14614,Dylan Bryant,$1,818.33
29980,Tomas Manzanares,$1,816.14
19195,Darren Romero,$1,809.30
15422,Kelly Griffin,$1,805.50
15312,Alexandria Gonzales,$1,802.76
15428,Richard Howard,$1,802.76
15347,Deanna Alonso,$1,802.76
15333,Marie Diaz,$1,802.76
15256,Dalton Ramirez,$1,802.76
15537,Destiny Peterson,$1,802.76
15188,Isaac Watson,$1,802.76
21545,Michele Schmidt,$1,802.76
15467,Caleb Shan,$1,802.76
15523,Jonathan Yang,$1,802.76
26533,Xavier Mitchell,$1,800.50
15254,Carla Chapman,$1,795.02
15341,Lacey Deng,$1,792.83
15337,Rachel Gonzales,$1,792.83
15308,Christy Lal,$1,792.83
15497,Katelyn Phillips,$1,792.83
15531,Calvin Raji,$1,792.83
15527,Megan Rivera,$1,792.83
15433,Adam Sharma,$1,792.83
15471,Destiny White,$1,792.83
15309,Dylan Wilson,$1,792.83
15311,Brandon Thompson,$1,792.83
15339,Noah Zhang,$1,792.83
21534,Warren Rai,$1,792.81
15503,Caitlin James,$1,792.81
19305,Gabriella Young,$1,792.75
15410,Katherine Harris,$1,789.99
19366,Christy Beck,$1,787.29
11185,Ashley Henderson,$1,786.02
14750,Mary Green,$1,782.43
14879,Andrea Richardson,$1,782.43
14643,Eric Simmons,$1,782.43
15520,Desiree Navarro,$1,781.22
19310,Evelyn Raman,$1,780.66
19452,Jacob Anderson,$1,780.66
19172,Calvin Luo,$1,778.40
19193,Omar Lal,$1,778.38
19290,Sergio Prasad,$1,773.96
21540,Ross Rubio,$1,770.73
19442,Connor Hill,$1,770.73
19419,Allison Adams,$1,770.73
19324,Tanya Blanco,$1,770.73
14662,Jack Ross,$1,770.30
14649,Grace Cox,$1,769.72
14613,Glenn Huang,$1,769.72
15338,Marie Navarro,$1,765.46
14868,Ariana Morgan,$1,765.30
14590,Marissa Butler,$1,765.30
15538,Luis Lal,$1,762.93
19173,Kelli Lal,$1,761.83
19260,Latoya Sharma,$1,759.94
14914,Arianna Gray,$1,759.79
14755,Robert Davis,$1,759.79
19301,Jamie Liu,$1,757.41
15532,Marshall Jai,$1,756.67
19194,Cesar Garcia,$1,756.67
19474,Jenny Luo,$1,756.67
14026,Chloe Butler,$1,756.62
25011,Taylor White,$1,756.28
14746,Courtney Nelson,$1,755.37
14756,Charles Reed,$1,755.37
14896,Alexia Flores,$1,755.37
14741,Emma Cooper,$1,755.37
14651,Amber Green,$1,755.37
14647,Sean Howard,$1,755.37
14660,Gabrielle Howard,$1,755.37
15502,Nathaniel Howard,$1,754.15
15432,Alvin Kumar,$1,754.15
15255,Evan Collins,$1,754.15
15529,Jason Allen,$1,754.15
15466,Elijah Perez,$1,754.15
15547,Cassidy Wood,$1,754.15
19447,Yolanda Simpson,$1,754.14
15475,Kaitlyn Brooks,$1,754.14
19299,Carrie Browning,$1,754.09
19263,Nina Chande,$1,754.09
14025,Robert Alexander,$1,752.95
15325,Elijah Hayes,$1,751.16
19323,Jeremy Rogers,$1,751.16
